Layer 1,Layer 2,Layer 3,Layer 4,Layer 5,Layer 6,Layer 7,Layer 8,Layer 9,Layer 10
23.423,12.2747,0.849499,0.0647428,0,0,0,0,0,0
29.6206,1.19264,3.88723,10.8659,0.323474,0,0,0,0,0
29.3934,8.73998,4.22439,5.60988,0,0,0,0,0,0
7.25132,25.7376,20.433,0.416823,0,4.54802,0,0,0,0
38.8814,13.7311,8.30131,0,0,0,0,0,0,0
15.8496,16.085,1.0585,3.73756,0.940028,0,0,0,0,0
22.891,8.93213,2.05032,1.18576,0,0.0816857,0,0,0,0
18.3123,23.2437,1.44798,0.637704,0,0,0,0,0,0
23.9113,13.0979,0.398502,0,0,0,0,0,0,0
23.3707,11.7608,3.23305,9.03014,0,0,0,0,0,0
19.3595,24.8045,7.9308,1.74255,0,0,0,0,0,0.597576
20.3853,22.7029,1.97966,0,0.167234,0,0,0,0,0
31.9927,6.84093,0.357357,0,0,0,0,0,0,0
12.9264,26.0784,1.2371,3.87176,2.5344,0.211042,0,0,0,0
15.84,9.88981,22.8901,0.0861093,5.30118,0,0,0,0,0
29.1594,23.4053,0.340141,0,0.277955,0,0,0,0,0
19.3345,14.4807,2.00912,0,0,0,0,0,0,0
24.5023,1.86691,10.7019,0,0,0,0,0,0,0
24.5792,3.03119,0.872319,0.0757249,0,0,0,0,0,0
36.5588,9.47329,9.23729,0.0459225,0,0,0,0,0,0
33.9691,32.6974,1.85395,1.75007,0,0,0,0,0,0
41.6395,6.61292,4.47059,0.111077,0,0,0,0,0,0
27.1883,8.05345,1.57324,0.457096,3.20656,0,0,0,0,0
16.095,35.0198,2.00303,0,0,0,0,0,0,0
18.4801,14.1637,0.452305,10.6569,0.15764,0,0,0,0,0
8.67387,16.9514,1.57727,0,0.0393475,0,0,0,0,0
30.7899,7.41788,0.0978328,0.00873114,0,0,0,0,0,0
41.9739,27.8286,0,0.143808,0,0,0,0,0,0
39.9366,6.24964,6.04147,3.17136,0.00406927,0,0,0,0,0
40.4393,9.28572,4.89976,12.5777,0.614796,0,0,0,0,0
35.2057,9.80322,4.14916,0.129573,0,0,0,0,0,0
30.1992,17.0862,1.94478,6.1344,0,2.33025,0,0,0,0
19.4752,29.1023,0.241482,0,0.48014,0.342033,0,0,0,0
24.2221,26.6269,5.57302,1.40676,0,0,0,0,0,0
30.0531,16.1812,3.68557,0.793868,0,0,0,0,0,0
26.3806,3.67503,2.77876,0,2.13426,0,0,0,0,0
19.9634,20.5167,2.89549,0.209029,0,0,0,0,0,0
29.3289,15.2175,0.0328623,0,0,0,0,0,0,0
43.1947,3.00956,5.88836,3.51735,0,1.23409,0,0,0,0
53.4771,7.0627,0.249202,1.24492,0,0,0,0,0,0
37.9837,24.8106,6.02129,9.45875,0,0.00896926,0,0,0,0
21.9493,2.86949,3.07632,2.04295,0.0903317,0.0203685,0.0501705,0,0,0
18.0134,22.8468,4.48295,0.234191,0,0,0,0,0,0
27.2152,21.6185,2.54007,0,0,0,0,0,0,0
14.3091,21.8709,0.998703,0.146132,0.100073,0,0,0,0,0
34.4656,6.33103,0.371226,0,0,0,0,0,0,0
13.9463,0.738171,0.277896,3.1295,0.380206,0,0,0,0,0
12.4155,17.0628,2.7905,1.28985,2.5332,0.336265,0,0,0,0
23.1981,14.1596,0.821763,1.15761,0,0,0,0,0,0
15.7352,19.2727,8.01085,2.74815,0,0,0,0,0,0
8.33853,24.6058,1.92153,7.04265,0.0245615,0,0,0,0,0
26.4098,23.9193,12.2141,3.0339,0.0544776,0,0,0,0,0
25.2062,5.32203,7.80468,0.543962,0.0540226,0,0,0,0,0
32.3954,4.95057,0.574104,8.94479,0,0.0195895,0,0,0,0
22.0814,17.6157,5.86284,0.0526323,0,0,0,0,0,0
33.7956,5.59362,4.83901,10.0296,0,0,0,0,0,0
19.9133,23.0756,0.967207,1.64512,0,0,0,0,0,0
27.6851,6.33788,8.34857,1.59858,0,0,0,0,0,0
19.7017,11.4263,5.10374,0.462788,0,0,0,0,0,0
22.2499,19.0602,4.98315,0.785935,0.448915,0,0.0206814,0,0,0
28.0082,5.08522,1.10922,0.0441871,0.171378,0,0,0,0,0
28.3776,7.99246,18.5245,3.77451,0,0,0,0,0,0
22.4111,19.9206,17.1952,0,0.817496,0,0.0137524,0,0,0
7.65208,12.664,11.0002,0.0131961,0,0,0,0,0,0
6.82869,47.6191,0.576888,0.266843,5.00439,0,0,0,0,0
45.2019,3.83498,10.0462,0.390729,0,0,0,0,0,0
58.3015,12.0765,0.918482,1.88299,0,0,0,0,0,0
59.9317,18.8642,5.32239,0,0.0362327,0.245298,0,0,0,0
30.4144,2.64084,2.53892,0,6.992,0,0,0,0,0
8.14653,26.8882,1.32604,0.0488642,0,0,0,0,0,0
19.6904,3.93519,2.04186,0.208029,6.4848,0,0,0,0,0
13.8327,16.8863,0.562451,0.916468,3.22799,0,0,0,0,0
22.5265,5.9416,2.69554,0,0,0,0,0,0,0
20.2022,1.17769,26.8127,0.110669,0.149652,0,0,0,0,0
32.7762,7.80863,0.480057,0,0,0,0,0,0,0
27.3808,0.910108,6.60608,0.0279919,0,0,0,0,0,0
14.386,15.0289,4.25274,4.75555,0,0,0,0,0,0
30.1068,16.1664,23.4645,3.11154,0.25203,0,0,0,0,0
39.6371,1.30964,0,0,0,0,0,0,0,0
7.41814,15.525,3.94088,10.6163,0,0,0,0,0,0
28.2715,9.46415,1.78214,1.3087,2.22841,0,0,0,0,0
10.2476,2.27255,4.51517,0.591817,0.0657169,0,0,0,0,0
37.5262,1.38514,1.29823,0.338656,0.0169369,0,0,0,0,0
37.0738,15.4768,0.479607,0,0,0,0,0,0,0
22.2897,24.3253,0.0574575,1.10539,0,0,0,0,0,0
51.3322,18.0127,2.65107,0.443112,0.154023,0,0,0,0,0
10.3433,3.45672,7.17784,9.53838,0.156147,0,0,0,0,0
22.284,0.472088,3.94717,0.237862,0,0,0,0,0,0
43.8056,12.2299,0.242816,0.120429,0,0,0,0,0,0
37.7145,9.63331,5.37984,7.98751,0,0,0,0,0,0
32.7151,2.79796,0.919886,1.85067,0.604064,0,0,0,0,0
61.7749,11.4561,4.95359,0.00219372,0,0,0,0,0,0
31.6536,9.31573,0.913825,1.93256,11.0772,0,0,0,0,0
35.8991,9.28298,0.817667,0.14254,0,0,0,0,0,0
6.5976,16.2456,4.18985,1.39672,0,0,0,0,0,0
23.4049,23.3206,9.11797,0.814054,0.922949,0,0,0,0,0
22.9247,14.3348,34.4475,0.700248,0,0,0,0,0,0
18.6748,5.12556,10.0062,0.381539,0.65977,0,0,0,0,0
23.8557,7.78035,7.61821,4.76275,0.0765432,0,0,0,0,0
13.7885,20.055,0.10135,0,0,0.738165,0,0,0,0
28.7936,11.9635,8.08601,1.13488,0,0,0,0,0,0
36.9126,9.11328,0.749913,0.416283,0,0,0,0,0,0
29.1794,16.1409,0.326348,4.64721,0,0,0,0,0,0
64.3045,3.16915,0.747717,4.51614,0.249037,0,0,0,0,0
26.2838,21.421,2.56353,1.76167,0,0,0,0,0,0
41.4322,5.08,1.78701,1.31858,0.180246,0.332238,0,0,0,0
18.6206,18.3047,14.2175,4.99963,0,1.70509,0,0,0,0
14.716,4.33741,2.86186,0.492096,0,0,0,0,0,0
20.9877,11.4368,0.54122,0,0,0,0,0,0,0
27.309,5.06034,1.71777,0.135091,0,0,0,0,0,0
8.09614,46.5694,6.58989,1.60764,0,1.77338,0,0,0,0
16.0526,16.8066,8.5954,15.7294,0.113875,0.0864864,0,0,0,0
10.7685,1.14317,15.8946,0.141707,0.727751,0,0.305112,0,0,0
55.4112,12.4626,21.452,7.71243,0,0.174109,0.00378253,0,0,0
13.2646,19.2562,16.5402,0.0794693,0.0562396,0.54332,0,0,0,0
17.644,11.6886,10.6225,4.76877,0.104452,0,0,0,0,0
22.863,12.4487,4.26261,0.0842806,0.183843,0,0,0,0,0
45.7899,14.3464,11.5616,1.07263,4.03828,0,0,0,0,0
30.0405,9.92139,2.26899,0,1.27228,0,0,0,0,0
43.05,6.20899,4.98004,0.883491,0,0,0,0,0,0
20.0849,11.1707,9.5423,7.71616,0.882339,0,0,0,0,0
16.0413,9.71477,7.26926,1.3847,0,0,0,0,0,0
15.0803,5.9935,21.6918,0.928172,0.0872019,0,0,0,0,0
22.3538,28.462,10.4906,0.652623,0.188081,0,0,0,0,0
26.5207,8.24779,13.7748,0.0568485,0,2.06514,0,0,0,0
35.0334,13.412,3.18838,0,0,0,0,0,0,0
35.699,10.1442,2.01335,0.143518,0.407444,0,0,0,0,0
30.8373,10.0116,0.0535744,0,0,0,0,0,0,0
48.9587,22.3502,5.84489,1.73277,3.83972e-07,0,0,0,0,0
17.7331,9.98594,5.19902,2.25822,0.147666,3.66917,0.0904239,0,0,0
20.9587,6.15037,1.88649,2.02411,0,0,0,0,0,0
11.5115,18.6534,25.8531,2.91417,1.58986,0,0,0,0,0
0.509467,27.3433,15.7537,6.01297,0.0737358,1.11938,0,0,0,0
24.7124,17.3348,2.15223,1.66664,0,0,0,0,0,0
21.2534,2.17811,4.09159,0.421711,0,0,0.100477,0,0,0
17.6389,1.4439,11.6598,0,2.0293,0,0,0,0,0
13.6618,6.41681,1.41366,4.16791,0,0,0,0,0,0
6.87353,23.8557,10.614,0.115454,0,0,0,0,0,0
24.7408,13.1717,0.459522,0.821396,0,0,0,0.610137,0,0
10.544,3.75185,12.6989,0.0991596,0.774525,0,0,0,0,0
19.3885,11.7656,3.2333,0,0,0,0,0,0,0
18.8093,18.9634,11.0971,4.9895,0.410262,0,0,0,0,0
34.0713,5.30001,5.28201,0.40159,0,0,0,0,0,0
32.8219,8.27619,1.5582,0,0,0,0,0,0,0
14.3325,1.27523,2.50647,0.0260365,0,0,0,0,0,0
9.56832,7.01097,7.28879,3.56226,0.0470186,4.2888,0.14368,0,0,0
43.8519,11.3834,1.59294,0.699739,3.7233,1.83176,0,0,0,0
19.7536,3.55645,1.43735,6.52508,0,0.0069299,0,0,0,0
17.0647,17.4352,7.48453,0.0849191,0,0,0,0,0,0
19.1747,27.2521,6.19282,2.06005,0.673222,0,0,0,0,0
20.3046,14.6216,12.0764,0.439751,0.0928842,0.0203736,0,0,0,0
8.86811,8.12868,15.769,0.635292,2.31627,0.0873909,0.16167,0,0,0
49.0122,12.897,8.50198,0.0298269,0,0.202042,0,0,0,0
17.2825,7.38899,4.0455,4.09833,0,0.0450216,0,0,0,0
34.3261,9.01962,0,0,0,0,0,0,0,0
10.1217,18.4712,0.219115,0,0.0622163,0.501663,0,0,0,0
16.6879,0.72657,19.1226,3.36718,0,0,0,0,0,0
19.7296,32.2832,6.9006,4.06197,0,0,1.05597,0,0,0
30.5055,9.35849,0.531798,0,0,0,0,0,0,0
18.5317,39.5976,10.2864,0.338819,0,0.134792,0,0,0,0
24.0006,21.4987,8.83864,3.85549,2.63442,3.91785,1.28129,0,0,0
11.6069,28.6574,3.60067,0.603203,0,0,0,0,0,0
28.2633,3.04719,3.38185,0.81145,0.0336347,0,0,0,0,0
48.0803,24.2361,5.35577,0.225022,0,0,0,0,0,0
16.6502,19.8975,6.28696,1.60116,0,0,0,0,0,0
26.7635,14.0782,9.90706,0,0,0,0,0,0,0
12.5552,22.1284,1.30716,0.0561151,0,0,0,0,0,0
18.953,1.91521,5.91014,8.23065,0,0,0,0,0,0
32.7482,2.04659,0.790531,0.150469,0.106212,0,0,0,0,0
30.0478,1.17363,1.62593,1.00241,0,0,0,0,0,0
19.2993,21.1996,3.24077,1.13718,0.204671,0,0,0,0,0
28.0762,23.1334,3.72168,0,0,0.01596,0,0,0,0
37.3641,19.2705,1.5623,0,0,0,0,0,0,0
14.463,8.37558,0.414388,1.26636,0.0782295,2.18817,0,0,0,0
22.0303,7.67834,0.648808,0.396184,0,0,0,0,0,0
35.4065,13.1515,5.95859,0.250063,0,0,0,0,0,0
19.9223,17.0118,1.41435,0.419962,0.450774,0,0,0,0,0
11.6655,30.2244,3.0083,0.0417612,0.0120482,0.614877,0,0,0,0
38.4885,6.75015,4.43103,0,0,0,0,0,0,0
24.9282,23.5903,2.86308,0,0,0,0,0,0,0
20.9588,25.9752,9.77463,0.186923,0,0,0,0,0,0
45.6659,4.48181,5.21444,0.134246,0,0,0,0,0,0
26.1019,39.0555,2.13619,0,0,0.00377599,0,0,0,0
21.3917,13.5634,11.2786,4.4773,0,0,0,0,0,0
31.1778,14.7376,1.04805,3.95041,7.56094,0,0,0,0,0
35.6888,13.6532,4.28376,0,0,0,0,0,0,0
16.5236,16.3406,8.4418,0.0928841,0.376739,0,0,0,0,0
35.412,14.1906,4.54098,1.57921,0,0,0,0,0,0
34.5722,3.90644,7.3806,2.8887,1.55342,0,0,0,0,0
13.7044,15.9105,10.2861,5.12861,0.0389342,0,0,0,0,0
31.0198,18.9222,1.06164,3.69885,0,0.0390161,0,0,0,0
11.9286,35.8786,0.512402,0,0.172069,0,0,0,0,0
26.0499,27.202,8.07014,0,0,0,0,0,0,0
23.6258,24.4258,4.76672,2.65904,0,0,0,0,0,0
31.4897,21.688,11.0253,1.54038,0,0,0,0,0,0
30.7441,22.0521,18.7486,4.49192,0.323049,0,0,0,0,0
35.4851,7.8604,2.74453,2.28069,0.211129,0,0,0,0,0
47.8627,5.83578,6.61144,0,0,0,0,0,0,0
12.9335,15.5019,8.50979,0.61892,0,0,0,0,0,0
12.3914,13.4435,0.865423,0.320647,0.0263758,0.188281,0,0,0,0
24.0574,3.34232,6.9161,4.05953,0,0,0,0,0,0
49.2358,10.8834,2.08092,0,0,0,0,0,0,0
33.5386,5.39182,1.00618,0.236416,0,0,2.4303,0,0,0
29.8116,14.9044,2.06733,0.0986443,0.751317,0,0,0,0,0
8.62809,34.9457,5.83017,0.0994537,0,0,0,0,0,0
32.643,1.13168,3.64956,0,0,0,0,0,0,0
40.5182,8.15237,1.05023,0.0485304,0,0,0,0,0,0
22.7932,13.019,1.78488,0.130516,7.42429,0,0,0,0,0
27.6073,13.8374,1.87618,5.5282,0.47917,0.185207,0,0,0,0
25.4274,9.17622,4.1969,0.0578165,0,0,0,0,0,0
6.40951,33.298,14.9476,7.30206,0,0,0,0,0,0
7.0968,25.0289,3.89048,2.37168,0,0,0,0,0,0
14.4242,11.8291,27.4055,1.93095,0.167715,0,0,0,0,0
16.7162,11.1616,0.0213954,0.048765,0,0,0,0,0,0
20.9243,32.7516,5.21948,0.902251,0,0,0,0,0,0
7.98875,8.87785,4.52269,0.895775,4.48579,0,0,0,0,0
23.2423,7.85906,2.00032,0,0,0,0,0,0,0
25.1543,4.23158,7.14731,0.457247,0,0,0,0,0,0
42.36,16.1897,1.15958,0.0283666,0,0,0,0,0,0
47.7182,13.396,0,0,0,0,0,0,0,0
41.1877,3.69948,8.47076,0.61437,0,0,0,0,0,0
22.3774,32.06,5.04609,0.0926591,0,0,0,0,0,0
35.6042,5.37347,7.56399,0.0764288,0,0,0,0,0,0
56.0251,18.3086,4.21526,0,0,0,0,0,0,0
16.8308,22.335,0.897901,0.00407801,0,0.79715,0,0,0,0
8.25003,13.8271,4.74379,0,0.0442871,0,0,0,0,0
24.081,11.8619,0.199287,0,0,0,0,0,0,0
17.027,14.4488,4.80668,2.5736,0.0216627,2.36979,0,0,0,0
20.2271,35.7702,2.06401,0.096165,2.5019,0.101236,0,0,0,0
24.7346,5.26665,11.5679,0.0844008,0.00598292,0,0,0,0,0
16.9266,6.04253,10.4649,0,0,0,0,0,0,0
34.7348,14.2073,4.66074,0.431115,0,0,0,0,0,0
30.3674,14.6594,5.81446,0.255346,0.0436966,0,0,0,0,0
23.3277,21.8144,1.77368,0.0191592,0,0,0,0,0,0
46.9315,26.1591,0,4.12486,0,0,0,0,0,0
29.9063,15.74,7.26567,0.93779,0.140288,0,0,0,0,0
31.1178,30.03,0.372126,0.0110925,0,0,0,0,0,0
33.4035,12.2929,1.61536e-06,0,0,0,0,0,0,0
26.6725,17.0896,7.10665,0.034353,1.03357,0,0,0,0,0
33.2647,20.5052,0.485139,1.45322,0,0,0,0,0,0
31.6104,7.75911,6.29868,0.275336,0.0784157,0,0,0,0,0
24.2967,5.89272,7.75985,0.30741,0,0,0,0,0,0
38.2909,9.31262,15.5725,0.227468,0,0,0,0,0,0
24.2027,8.96138,1.80183,0.0789427,0,1.48092,0,0,0,0
26.7567,13.9393,0.277532,4.63788,0,0,0,0,0,0
4.36688,11.6394,1.44167,0.156204,6.3158,0,0,0,0,0
18.3386,15.3613,1.78599,3.95488,0,0,0,0,0,0
9.48874,31.7263,3.2332,1.51247,0,0,0.284747,0,0,0
18.5399,9.79805,7.62123,8.68907,0,0,0.446757,0,0,0
24.3617,8.53235,13.7051,0.174672,0,0.630621,0,0,0,0
17.0064,12.0568,0.880789,7.00792e-06,3.24451,0,0,0,0,0
23.6881,9.96464,3.85476,1.83429,0,0,0,0,0,0
47.8575,8.29343,16.4016,0.0745122,0,0,0,0,0,0
8.5044,2.17038,2.9348,2.16916,0,0,0,0,0,0
41.2029,20.4499,4.44426,0.0499961,1.6916,0.0709935,0,0,0,0
7.08324,17.8101,12.475,2.87503,0.0443192,0.202991,0,0,0,0
39.656,5.38386,15.2422,7.6808,0,0,0,0,0,0
20.0842,20.5729,0.847971,0.955417,0.333621,0,0,0,0,0
18.1638,3.46903,12.0724,2.32037,0.610514,0.0445929,0.0225522,0,0,0
0.325435,34.943,0.0395352,0.570326,0.390538,0,0,0,0,0
47.5929,20.9147,0.00803331,0.753926,0,0,0,0,0,0
30.4144,1.0571,0.23206,0.688902,2.14059,0,0,0,0,0
11.4332,12.2875,1.00045,0.96549,0.032113,0.0731133,0,0,0,0
33.5069,8.54,11.4544,6.34418,0,0,0,0,0,0
37.4292,11.4622,5.34247,0.203644,0,0,0,0,0,0
29.8202,2.11131,0.142719,0.377913,0,0,0,1.96854,0,0
12.029,16.1188,11.999,1.33954,0.770287,0,0,0,0,0
10.4908,33.0227,2.71744,10.2574,1.37911,0.0361554,0,0,0,0
16.8594,12.6806,2.15703,0,0,0,0,0,0,0
13.598,0.602671,5.46861,0,0,0,0,0,0,0
31.2582,6.30157,0.36535,1.02955,0,0,0,0,0,0
23.2336,15.3681,3.41781,0.441895,2.85885,0,0,0,0,0
12.5443,22.5347,5.54804,5.97153,0.459842,0.232953,0,0,0,0
22.3611,7.48408,2.15861,0.591257,0,0,0,0,0,0
26.9882,11.9495,0.164263,0,0,0,0,0,0,0
15.8704,19.3476,33.0694,0.114056,0,0.241226,0,0,0,0
30.0289,12.98,13.2349,0.323584,0,0,0,0,0,0
17.5273,25.9353,18.7474,1.21917,0,0,0,0,0,0
4.40664,30.2547,1.81216,0.57114,0,0,0,0,0,0
31.2122,3.64297,1.99833,6.60906,0,0,0,0,0,0
24.2055,1.89724,5.4896,0.530215,0,0,0,0,0,0
26.2035,6.74882,6.74532,10.6207,0,0,0,0,0,0
41.0021,16.1949,8.06368,0,0,0,0,0,0,0
25.6661,9.24224,3.78454,1.63111,0,0,0,0,0,0
21.0099,18.101,1.86819,0.260579,0,0,0,0,0,0
45.3845,15.5165,1.01275,0,0,0,0,0,0,0
23.0583,18.9456,5.04253,0.0572113,0.0988853,0,0,0,0,0
19.2021,25.7873,4.03664,0,1.05714,0,0,0,0,0
20.9084,15.109,16.9864,0,0.378192,0,0,0,0,0
25.9962,21.1137,1.04053,0,0,0,0,0,0,0
13.7393,17.7405,0.709282,4.67706,0.144345,0,0,0,0,0
14.2071,12.2389,10.4485,0,0,0.0235026,0,0,0,0
9.85162,20.0058,5.47407,0.123202,0,0,0,0,0,0
25.1564,14.0545,1.18118,1.15615,0,0,0,0,0,0
10.1763,12.1213,17.2074,1.51762,0,0,0,0,0,0
28.1852,18.4518,3.8439,0.193956,0,0,0,0,0,0
36.1969,6.52256,0.161129,0,0,0,0,0,0,0
32.8314,10.0652,1.586,3.98363,0,0,0,0,0,0
34.7294,1.45087,1.11114,0,0.105929,0,0,0,0.226315,0
53.7008,4.52588,15.7341,2.44569,0.0243119,0,0,0,0,0
31.437,14.9469,8.50114,0.146438,0.138412,0,0,0,0,0
26.5703,4.77637,0.731748,0,0,0,0,0,0,0
6.44587,5.95024,8.9766,0.625918,0,0,0,0,0,0
23.4754,14.8158,0.224046,0,0,0,0,0,0,0
10.6811,3.73752,0.147279,0.0383508,0,0,0,0,0,0
3.3892,13.8954,3.85501,6.60168,0.0841241,0,0,0,0,0
20.8233,3.70306,0,3.04898,0,0,0,0,0,0
23.5999,0.568319,0.312905,0.221921,0,0,0,0,0,0
39.1768,6.36929,1.79699,3.65097,3.8699,0,0,0,0,0
23.4828,12.8621,0.571515,0.0714667,4.16012,0,0,0,0,0
6.3219,16.0022,1.99496,0,0,0,0,0,0,0
21.0144,22.6058,0,0.37437,0,0,0,0,0,0
29.8328,11.9461,2.21685,0,0,0,0,0,0,0
6.06637,31.0165,1.05206,4.50953,0,0,0,0,0,0
23.7349,5.87598,0.278986,0,0,0,0,0,0,0
15.2882,6.06074,0.293912,0.530301,0,0,0,0,0,0
27.252,16.1147,1.25089,4.05409,1.49486,0,0,0,0,0
8.98324,16.2495,7.25928,3.54782,0,0.183781,0,0,0,0
24.4137,23.9246,4.96381,0.321157,0,3.11199,0,0,0,0
35.3002,15.9699,2.81421,0.327284,0,0.0397073,0,0,0,0
33.9642,4.77808,0.58657,0.218052,0,0,0,0,0,0
16.3705,14.5138,6.18693,3.2862,0,0,0,0,0,0
19.7408,13.3545,1.62464,8.39451,0.130131,0,0,0,0,0
30.1331,16.2538,6.73599,0,0,0,0,0,0,0
33.023,3.17608,0.198407,2.11042,0,0,0,0,0,0
60.9133,11.6848,0.165449,0,0,0,0,0,0,0
7.83891,15.3269,4.2087,0.441285,0,0,0,0,0,0
50.1531,43.7579,0.621993,0,0,0,0,0,0,0
4.23166,14.2774,12.7394,10.5168,3.92373,0.0876321,0,0,0,0
22.973,10.2031,2.69925,0.86299,2.1939,0,0,0,0,0
22.0371,7.44205,9.64005,1.12231,0,0,0,0,0,0
37.0427,10.841,0.601649,0.0851399,0,0,0,0,0,0
25.3193,13.1268,0.359845,1.41173,0,0,0,0,0,0
19.1219,1.15495,0.231195,0.205087,0,0.0479849,0,0,0,0
14.3395,24.2298,0.513315,0.0668241,0,0,0,0,0,0
27.3544,20.8822,0.406924,0,1.90376,0.0195646,0,0,0,0
26.0084,13.365,0.264551,0,0,0,0,0,0,0
29.7584,17.4912,7.40754,0,0,0,0,0,0,0
11.641,8.73333,4.14772,7.59641,0.103744,0,0,0,0,0
26.278,12.8822,0.49272,0.353217,1.12158,0.183478,0,0,0,0
35.5695,6.99543,0.359901,0.355426,0.191853,0,0,0,0,0
21.5796,4.23614,10.0787,8.43545,0.861773,0,0,0,0,0
19.2615,12.7369,0.434638,0.242722,0.056739,0.830983,0,0,0,0
19.3275,1.61113,0.640321,1.52575,0,0.172753,0,0,0,0
33.0063,7.1549,1.86978,0,0.0584626,0,0,0,0,0
31.1787,2.01144,0.351408,1.18382,0.0693027,0,0.139063,0,0,0
53.3207,17.6904,2.93393,0.779525,0,0,0,0,0,0
48.9014,4.15684,0.147598,1.00704,0,0,0,0,0,0
36.6076,13.8017,3.25322,0.460764,1.49682,0,0,0,0,0
0.36158,16.1577,35.48,0.897853,0,0,0,1.12287,0,0
43.904,1.28389,10.0078,0,0,0,0,0,0,0
26.0622,14.3686,4.65718,1.33292,0,0,0,0,0,0
31.5403,7.11433,18.0745,0.246736,0,0,0,0,0,0
17.4232,21.6871,0.384759,8.74364,0,0,0,0,0,0
14.6795,23.0157,2.29422,0.37778,0,0,0,0,0,0
10.1923,23.7903,0.490484,6.97111,2.75943,0,0,0,0,0
38.4435,14.7642,0.0938808,0.154579,0,0,0,0,0,0
45.4237,20.0572,0.125135,0,0,0,0,0,0,0
45.9061,38.6711,0.133257,3.4895,2.06036,0,0,0,0,0
61.4163,9.61673,0.471654,1.54534,0.848783,0,0,0,0,0
23.3216,10.6056,6.25537,0.233591,1.06844,0,0,0,0,0
31.6372,19.7601,6.04954,0.226819,0,0,0,0,0,0
34.4076,20.6567,1.1627,0,0.138485,0.149736,0,0,0,0
10.9849,21.8423,0.99837,3.10184,0,0.0100644,0,0,0,0
38.5646,21.0873,1.24126,1.97498,0,0,0,0,0,0
17.9027,14.9727,6.16062,3.08137,0,0.351654,0,0,0,0
39.8704,7.89983,7.96692,1.6759,0,0,0,0,0,0
12.4935,14.3306,2.34671,0,1.54639,0,0,0,0,0
40.0589,3.71536,0.202946,0.1472,0,0,0,0,0,0
27.5384,10.3512,1.63903,0,0,0,0,0,0,0
30.9173,6.47521,7.68263,0.675576,0,0,0,0,0,0
19.8349,9.55412,1.08043,1.83055,0.230444,0,0,0,0,0
45.8758,4.96542,0.614905,2.02023,5.52593,0,0,0,0,0
10.127,33.5208,5.5133,0.536361,0.0261185,0,0,0,0,0
27.1433,3.39184,2.66372,0.517402,0.325982,0,0,0,0,0
21.9009,22.2792,1.99712,4.53295,0.237751,0,0,0,0,0
23.9248,2.56149,9.66941,0.0176402,0,0,0,0,0,0
23.2303,5.08767,10.4259,3.44964,1.79068,2.39834,0,0,0,0
22.7388,10.6981,4.79617,0.160526,0,0.0821096,0,0,0,0
18.1375,13.8728,1.93879,0.811866,0.379185,0,0,0,0,0
27.4372,8.7314,0,0,0,0,0,0,0,0
20.6582,10.7411,34.137,4.23558,0.0284065,0,0,0,0,0
32.7713,0.199383,9.636,1.91825,0,0,0,0,0,0
23.9969,5.46049,12.1862,9.35846,0,0,0,0,0,0
12.6963,21.972,1.32004,0.800076,0,0,0,0,0,0
22.3513,17.1397,8.35368,0.090558,0.080879,0,0,0,0,0
11.6723,18.0326,4.66125,5.12488,0,0,0,0,0,0
15.1436,5.77783,3.51355,0.415546,1.1037,0,0,0,0,0
40.6869,13.4696,0.430534,5.68383,0.094916,0,0,0,0,0
32.9135,15.887,0.00877296,0,1.64558,0,0,0,0,0
44.4303,4.72178,0.915078,4.32176,0,0,0,0,0,0
9.62801,1.99399,0.622081,0.491204,0,0,0,0,0,0
46.8217,13.9522,4.74313,0,0,0,0.0953613,0,0,0
12.2766,18.7746,2.41009,0.262031,0,0,0,0,0,0
25.7903,8.02478,4.87979,0,4.31626,0,0,0,0,0
17.3371,2.36356,0.117205,1.91083,0,0,0,0,0,0
3.66392,50.1248,19.0947,0.0091291,0.00623484,0,0,0,0,0
19.3459,9.19384,18.672,0,0.153643,0.0199945,0,0,0,0
11.911,4.53876,9.5871,0.208316,0,0,0,0,0,0
23.8726,5.93601,6.47596,0.0456261,0,0.439938,0,0,0,0
35.2047,4.79496,1.51883,0.21018,0.476395,0,0,0,0,0
12.9024,13.5787,2.34549,0.0075971,0,0,0,0,0,0
39.887,3.64808,3.91948,0.00697629,0.964296,0,0,0,0,0
16.654,11.7779,4.04144,1.7635,2.37131,0.342289,0,0,0,0
21.643,4.57237,0.367281,0,0,0,0,0,0,0
20.2782,31.1498,4.84744,0.424627,0,0,0,0,0,0
20.6189,18.0536,0.266907,0.053258,0,0,0,0,0,0
42.1955,4.99519,12.8118,8.50714,0,0,0,0,0,0
29.867,10.8523,6.59959,0.668369,0,0,0,0,0,0
37.1934,3.96985,0.808356,0.192144,0,0,0,0,0,0
38.4821,15.3429,0.387517,0.682682,0,0,0,0,0,0
35.0424,19.4257,1.10061,2.12545,0.468646,0.240101,0,0,0,0
14.5112,11.1857,1.62456,0.735218,0,0,0.635056,0,0,0
28.2415,5.43982,1.06084,0,0,0,0,0,0,0
16.8452,22.7227,6.76855,1.62638,0,0,0,0,0,0
15.738,6.00641,3.14096,0.109302,0.343518,0,0,0,0,0
52.1081,6.90203,8.99463,0.0145759,0.0855755,0,0,0,0,0
17.2439,15.1284,3.52268,0.5937,0,0,0,0,0,0
16.0878,17.8647,1.62633,1.66995,0.955627,0,0,0,0,0
